phrase_id,raag,phrase,clip_id,video,t0,t1,cost,pitch_cost,orn_frac,gap_frac
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk0.mp3,FbKY_if4s_s,26.92,27.64,0.181,0.13,0.051,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk0.mp3,FbKY_if4s_s,11.25,11.82,0.191,0.191,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk0.mp3,LJgaxfjQBzc,6.79,7.86,0.211,0.079,0.132,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk4.mp3,UJrKhIEQVM0,0.04,0.46,0.229,0.229,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk3.mp3,w94FZZn1WR4,1.55,2.51,0.244,0.244,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk1.mp3,9tHmbMWStuM,8.44,9.97,0.245,0.245,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk0.mp3,FbKY_if4s_s,25.21,25.72,0.27,0.27,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk1.mp3,LJgaxfjQBzc,16.66,17.28,0.276,0.164,0.0,0.111
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk4.mp3,UJrKhIEQVM0,5.85,8.11,0.297,0.279,0.018,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk2.mp3,UJrKhIEQVM0,4.0,4.64,0.308,0.308,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk3.mp3,LJgaxfjQBzc,17.42,17.97,0.336,0.265,0.071,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk4.mp3,UJrKhIEQVM0,1.67,2.24,0.392,0.392,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk0.mp3,UJrKhIEQVM0,5.05,5.72,0.429,0.4,0.029,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk0.mp3,LJgaxfjQBzc,1.16,1.81,0.429,0.429,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,22.86,23.86,0.441,0.441,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk1.mp3,w94FZZn1WR4,17.8,18.95,0.494,0.494,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk2.mp3,FbKY_if4s_s,31.98,32.41,0.57,0.57,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk4.mp3,FbKY_if4s_s,3.45,3.95,0.591,0.591,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk1.mp3,9tHmbMWStuM,2.74,3.86,0.595,0.595,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk0.mp3,UJrKhIEQVM0,9.14,9.55,0.608,0.608,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk4.mp3,FbKY_if4s_s,2.33,2.86,0.617,0.45,0.167,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk3.mp3,w94FZZn1WR4,3.13,3.56,0.619,0.494,0.125,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,30.38,30.88,0.644,0.459,0.185,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk4.mp3,FbKY_if4s_s,5.88,6.31,0.646,0.48,0.167,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk3.mp3,w94FZZn1WR4,8.76,9.72,0.687,0.594,0.093,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk3.mp3,FbKY_if4s_s,28.73,29.58,0.712,0.67,0.042,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk2.mp3,LJgaxfjQBzc,13.97,14.58,0.739,0.621,0.118,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk1.mp3,w94FZZn1WR4,12.92,14.58,0.744,0.744,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk3.mp3,FbKY_if4s_s,24.73,25.49,0.75,0.433,0.293,0.024
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk3.mp3,FbKY_if4s_s,6.6,7.32,0.793,0.427,0.366,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk4.mp3,w94FZZn1WR4,1.87,2.6,0.813,0.744,0.069,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk1.mp3,w94FZZn1WR4,2.86,4.11,0.825,0.794,0.031,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,25.72,26.15,0.841,0.841,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,28.78,29.28,0.855,0.73,0.125,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk2.mp3,LJgaxfjQBzc,17.92,19.38,0.879,0.879,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk4.mp3,FbKY_if4s_s,7.11,7.89,0.891,0.891,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk3.mp3,w94FZZn1WR4,14.22,14.88,0.894,0.894,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk2.mp3,w94FZZn1WR4,15.59,16.12,0.894,0.894,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk3.mp3,LJgaxfjQBzc,15.41,15.82,0.958,0.871,0.087,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk3.mp3,FbKY_if4s_s,18.74,19.15,0.984,0.941,0.0,0.043
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk2.mp3,w94FZZn1WR4,16.53,17.01,0.994,0.994,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk4.mp3,w94FZZn1WR4,1.07,1.62,0.994,0.994,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk0.mp3,LJgaxfjQBzc,11.86,12.39,0.998,0.929,0.0,0.069
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk1.mp3,IKNN8CIF_as,9.85,10.95,1.018,1.018,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk0.mp3,w94FZZn1WR4,19.45,19.88,1.044,1.044,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk3.mp3,FbKY_if4s_s,8.62,9.19,1.081,0.8,0.281,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk0.mp3,w94FZZn1WR4,6.68,8.37,1.094,1.094,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk2.mp3,w94FZZn1WR4,4.02,4.64,1.094,1.094,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk4.mp3,w94FZZn1WR4,18.7,19.47,1.094,1.094,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk4.mp3,w94FZZn1WR4,2.6,3.06,1.094,1.094,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk4.mp3,FbKY_if4s_s,19.24,19.95,1.109,0.659,0.4,0.05
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk4.mp3,w94FZZn1WR4,13.62,14.13,1.136,1.094,0.042,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk3.mp3,UJrKhIEQVM0,9.6,10.19,1.139,1.108,0.031,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk3.mp3,LJgaxfjQBzc,28.82,29.28,1.156,1.036,0.12,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk4.mp3,IKNN8CIF_as,18.97,19.38,1.182,1.182,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk2.mp3,w94FZZn1WR4,4.02,6.04,1.188,1.144,0.044,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk2.mp3,w94FZZn1WR4,12.84,13.48,1.189,1.106,0.0,0.083
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk0.mp3,w94FZZn1WR4,6.68,7.08,1.194,1.194,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk1.mp3,UJrKhIEQVM0,14.72,15.08,1.208,1.208,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk1.mp3,w94FZZn1WR4,10.72,11.24,1.244,1.244,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk3.mp3,UJrKhIEQVM0,10.49,10.84,1.258,1.258,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,20.71,21.28,1.279,1.079,0.2,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,21.01,21.65,1.396,0.979,0.361,0.056
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk2.mp3,LJgaxfjQBzc,17.92,18.35,1.429,1.429,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,20.57,20.94,1.457,1.409,0.048,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk3.mp3,LJgaxfjQBzc,26.68,27.13,1.521,0.521,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk0.mp3,UJrKhIEQVM0,2.54,3.29,1.575,1.242,0.333,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk1.mp3,9tHmbMWStuM,8.44,8.89,1.655,1.655,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk2.mp3,LJgaxfjQBzc,13.55,13.96,1.674,1.629,0.045,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk0.mp3,w94FZZn1WR4,19.02,19.63,1.694,1.694,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk2.mp3,LJgaxfjQBzc,15.73,16.27,1.704,1.371,0.333,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk0.mp3,9tHmbMWStuM,16.84,17.76,1.732,1.655,0.077,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk1.mp3,UJrKhIEQVM0,14.72,16.0,1.786,1.258,0.528,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,26.81,27.22,1.809,1.679,0.13,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk0.mp3,LJgaxfjQBzc,27.93,28.28,1.871,1.871,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk1.mp3,LJgaxfjQBzc,6.12,6.54,1.877,1.836,0.042,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,10.6,11.38,1.904,1.529,0.325,0.05
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[w94FZZn1WR4]_chunk0.mp3,w94FZZn1WR4,6.15,6.68,2.006,2.006,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk2.mp3,FbKY_if4s_s,30.4,31.22,2.041,1.041,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk1.mp3,IKNN8CIF_as,18.47,18.9,2.068,2.068,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk1.mp3,IKNN8CIF_as,9.81,10.17,2.368,2.368,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk4.mp3,9tHmbMWStuM,11.56,12.2,2.421,1.355,0.0,0.067
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk0.mp3,9tHmbMWStuM,18.26,19.31,2.445,2.445,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk0.mp3,9tHmbMWStuM,18.22,18.58,2.495,2.495,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk3.mp3,IKNN8CIF_as,5.32,6.03,2.568,2.518,0.0,0.05
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk4.mp3,IKNN8CIF_as,15.27,15.63,2.568,2.568,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk1.mp3,LJgaxfjQBzc,0.14,0.5,2.571,2.571,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk2.mp3,IKNN8CIF_as,10.4,10.83,2.623,2.332,0.167,0.125
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk1.mp3,9tHmbMWStuM,1.01,1.39,2.645,2.645,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk0.mp3,LJgaxfjQBzc,12.94,13.58,2.704,1.621,0.083,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk0.mp3,9tHmbMWStuM,16.76,17.12,2.755,2.755,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk0.mp3,UJrKhIEQVM0,13.99,14.36,2.821,2.821,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk2.mp3,IKNN8CIF_as,2.95,3.31,2.868,2.868,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk2.mp3,IKNN8CIF_as,13.3,13.65,2.868,2.868,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk2.mp3,IKNN8CIF_as,2.72,3.08,2.868,2.868,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk2.mp3,IKNN8CIF_as,3.15,3.5,2.868,2.868,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk3.mp3,UJrKhIEQVM0,17.88,18.24,2.921,2.921,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk0.mp3,IKNN8CIF_as,0.21,0.89,2.932,2.932,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk4.mp3,IKNN8CIF_as,0.14,0.91,2.932,2.932,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk0.mp3,UJrKhIEQVM0,3.95,4.52,2.965,2.871,0.094,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk2.mp3,9tHmbMWStuM,2.84,3.61,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk2.mp3,9tHmbMWStuM,2.84,3.82,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk3.mp3,9tHmbMWStuM,11.95,12.3,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk3.mp3,9tHmbMWStuM,12.6,12.96,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk4.mp3,9tHmbMWStuM,0.0,0.36,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk4.mp3,9tHmbMWStuM,0.71,2.04,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk4.mp3,9tHmbMWStuM,0.71,2.06,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk4.mp3,9tHmbMWStuM,0.73,2.08,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk2.mp3,FbKY_if4s_s,31.41,31.86,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[FbKY_if4s_s]_chunk2.mp3,FbKY_if4s_s,31.16,31.61,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk0.mp3,IKNN8CIF_as,0.0,0.43,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk0.mp3,IKNN8CIF_as,16.32,17.67,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk0.mp3,IKNN8CIF_as,8.59,9.94,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk0.mp3,IKNN8CIF_as,8.6,9.96,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk1.mp3,IKNN8CIF_as,3.93,4.28,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk3.mp3,IKNN8CIF_as,0.12,0.48,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk4.mp3,IKNN8CIF_as,0.69,1.23,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk4.mp3,IKNN8CIF_as,0.02,0.37,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk1.mp3,UJrKhIEQVM0,11.79,13.14,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk1.mp3,UJrKhIEQVM0,11.77,13.12,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk1.mp3,UJrKhIEQVM0,11.93,13.28,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk2.mp3,UJrKhIEQVM0,1.72,2.1,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[UJrKhIEQVM0]_chunk3.mp3,UJrKhIEQVM0,6.42,6.81,3.0,3.0,0.0,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk3.mp3,9tHmbMWStuM,12.34,12.73,3.091,3.0,0.091,0.0
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk1.mp3,LJgaxfjQBzc,1.9,2.42,3.103,3.0,0.0,0.103
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk1.mp3,IKNN8CIF_as,18.47,19.95,3.134,3.0,0.012,0.122
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk3.mp3,IKNN8CIF_as,1.37,2.1,3.22,3.0,0.024,0.195
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,7.25,7.8,3.233,3.0,0.0,0.233
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk2.mp3,9tHmbMWStuM,18.15,18.6,3.235,2.955,0.2,0.08
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk3.mp3,IKNN8CIF_as,14.88,16.23,3.25,3.0,0.0,0.25
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[IKNN8CIF_as]_chunk3.mp3,IKNN8CIF_as,3.59,3.95,3.25,3.0,0.0,0.25
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk3.mp3,9tHmbMWStuM,14.22,14.72,3.269,3.0,0.115,0.154
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk2.mp3,9tHmbMWStuM,15.56,16.0,3.286,3.0,0.0,0.286
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[LJgaxfjQBzc]_chunk1.mp3,LJgaxfjQBzc,26.52,27.0,3.296,3.0,0.0,0.296
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk3.mp3,9tHmbMWStuM,16.0,16.52,3.346,3.0,0.0,0.346
DarbariKanada#0,DarbariKanada,S R g R g,DarbariKanada/train_[9tHmbMWStuM]_chunk2.mp3,9tHmbMWStuM,5.53,5.88,3.35,3.0,0.0,0.35
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[IKNN8CIF_as]_chunk4.mp3,IKNN8CIF_as,5.6,6.76,0.303,0.166,0.137,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,1.37,1.97,0.562,0.415,0.147,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,4.62,5.3,0.827,0.709,0.118,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,13.53,14.6,0.917,0.6,0.317,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,4.91,5.74,0.993,0.759,0.234,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[LJgaxfjQBzc]_chunk3.mp3,LJgaxfjQBzc,14.08,14.95,1.03,0.765,0.245,0.02
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk1.mp3,FbKY_if4s_s,17.58,18.35,1.156,0.9,0.256,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk4.mp3,FbKY_if4s_s,15.73,17.64,1.274,0.9,0.29,0.084
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk2.mp3,FbKY_if4s_s,4.6,5.39,1.505,1.459,0.045,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk4.mp3,FbKY_if4s_s,26.95,27.59,1.556,1.5,0.056,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,24.5,25.97,1.828,0.671,0.157,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[LJgaxfjQBzc]_chunk2.mp3,LJgaxfjQBzc,12.21,12.82,2.205,1.029,0.088,0.088
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[LJgaxfjQBzc]_chunk0.mp3,LJgaxfjQBzc,20.75,22.24,2.29,1.171,0.083,0.036
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[FbKY_if4s_s]_chunk0.mp3,FbKY_if4s_s,8.3,9.94,2.692,2.459,0.233,0.0
DarbariKanada#1,DarbariKanada,m P d P d n P,DarbariKanada/train_[LJgaxfjQBzc]_chunk4.mp3,LJgaxfjQBzc,0.0,1.03,2.714,2.485,0.211,0.018
